transaction_id,date,merchant_original,merchant_cleaned,category,amount,status,department,extraction_confidence,data_quality
TXN-00239,2024-09-26,LinkedIn Ads,Linkedin Ads,Marketing - Digital,2500.0,completed,Finance,0.95,Good
TXN-00240,2024-08-21,Amazon Business,Amazon Business,Office Supplies,100.0,pending,Engineering,0.8999999999999999,Fair
TXN-00241,2025-01-08,Slack,Slack,Software - SaaS,125.0,paid,Finance,0.8999999999999999,Fair
TXN-00242,2024-06-15,IKEA,Ikea,Furniture - Fixed Asset,1200.0,completed,Engineering,0.8999999999999999,Fair
TXN-00243,2024-05-21,slack,Slack,Software - SaaS,299.0,pending,Finance,0.8999999999999999,Fair
TXN-00244,2024-11-01,Deloitte,Deloitte,Professional Services,5000.0,pending,Engineering,0.8999999999999999,Fair
TXN-00245,2025-01-25,Grubhub,Grubhub,Meals & Entertainment,180.0,delivered,Finance,0.8999999999999999,Fair
TXN-00246,2024-05-30,Steelcase,Steelcase,Furniture - Fixed Asset,1800.0,completed,HR,0.8999999999999999,Fair
TXN-00247,2024-07-07,Accenture,Accenture,Professional Services,3000.0,paid,HR,0.8999999999999999,Fair
TXN-00248,2024-10-07,Xero,Xero,Accounting Software,200.0,pending,Sales,0.95,Good
TXN-00249,2025-02-04,McKinsey,Mckinsey,Professional Services,30000.0,pending,Finance,0.9299999999999999,Good
TXN-00250,2024-03-29,QuickBooks,Quickbooks,Accounting Software,600.0,completed,Marketing,0.8999999999999999,Fair
TXN-00251,2025-01-10,Comcast,Comcast,Utilities - Internet,70.0,invoiced,Sales,0.95,Good
TXN-00252,2024-07-15,Verizon,Verizon,Utilities - Telecom,200.0,invoiced,Marketing,0.95,Good
TXN-00253,2024-12-05,Microsoft Azure,Microsoft Azure,Software - Cloud,3000.0,paid,Marketing,0.8999999999999999,Fair
TXN-00254,2024-07-08,McKinsey,Mckinsey,Professional Services,6000.0,pending,Sales,0.8999999999999999,Fair
TXN-00255,2024-12-11,PwC,Pwc,Professional Services,4000.0,completed,Engineering,0.8999999999999999,Fair
TXN-00256,2025-02-02,Xero,Xero,Accounting Software,99.0,completed,Engineering,0.8999999999999999,Fair
TXN-00257,2024-02-24,Stripe,Stripe,Software - Payments,2500.0,delivered,Operations,0.95,Good
TXN-00258,2024-06-23,Zoom,Zoom,Software - SaaS,299.0,delivered,HR,0.8999999999999999,Fair
TXN-00259,2024-12-19,LawDepot,Lawdepot,Legal Services,200.0,completed,HR,0.95,Good
TXN-00260,2025-03-09,Dell,Dell,Hardware - Equipment,1200.0,invoiced,HR,0.8799999999999999,Fair
TXN-00261,2025-03-16,Accenture,Accenture,Professional Services,15000.0,invoiced,Marketing,0.8799999999999999,Fair
TXN-00262,2024-10-09,Herman Miller,Herman Miller,Furniture - Fixed Asset,800.0,paid,Sales,0.8999999999999999,Fair
TXN-00263,2024-09-20,LinkedIn Ads,Linkedin Ads,Marketing - Digital,5000.0,delivered,Engineering,0.8999999999999999,Fair
TXN-00264,2024-09-05,Microsoft Azure,Microsoft Azure,Software - Cloud,300.0,completed,Engineering,0.95,Good
TXN-00265,2024-11-13,HubSpot,Hubspot,Marketing - Software,200.0,invoiced,Finance,0.8999999999999999,Fair
TXN-00266,2024-10-03,Marriott Hotels,Marriott Hotels,Travel - Lodging,250.0,paid,HR,0.8999999999999999,Fair
TXN-00267,2024-11-22,Slack Inc,Slack Inc,Software - SaaS,125.0,delivered,Finance,0.95,Good
TXN-00268,2024-11-16,DoorDash,Doordash,Meals & Entertainment,25.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-00269,2024-02-27,Salesforce,Salesforce,Software - SaaS,300.0,delivered,Operations,0.95,Good
TXN-00270,2024-07-28,Hilton Hotels,Hilton Hotels,Travel - Lodging,700.0,invoiced,Sales,0.8999999999999999,Fair
TXN-00271,2025-01-01,Office Depot,Office Depot,Office Supplies,350.0,paid,HR,0.95,Good
TXN-00272,2024-04-29,Facebook Ads Inc,Facebook Ads Inc,Marketing - Digital,4000.0,completed,Finance,0.95,Good
TXN-00273,2025-01-10,LawDepot,Lawdepot,Legal Services,500.0,paid,Operations,0.8999999999999999,Fair
TXN-00274,2024-05-27,DoorDash,Doordash,Meals & Entertainment,25.0,pending,HR,0.8999999999999999,Fair
TXN-00275,2025-02-22,Grubhub,Grubhub,Meals & Entertainment,180.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-00276,2024-12-02,Deloitte,Deloitte,Professional Services,10000.0,delivered,Engineering,0.8999999999999999,Fair
TXN-00277,2024-04-07,Salesforce,Salesforce,Software - SaaS,2500.0,pending,Engineering,0.8999999999999999,Fair
TXN-00278,2024-01-25,QuickBooks,Quickbooks,Accounting Software,300.0,invoiced,Sales,0.8799999999999999,Fair
TXN-00279,2024-03-08,United Airlines,United Airlines,Travel - Airfare,1200.0,invoiced,HR,0.9299999999999999,Good
TXN-00280,2024-07-23,Herman Miller,Herman Miller,Furniture - Fixed Asset,3000.0,delivered,Engineering,0.8999999999999999,Fair
TXN-00281,2024-09-25,Zoom,Zoom,Software - SaaS,299.0,paid,Marketing,0.95,Good
TXN-00282,2025-02-21,LinkedIn Ads,Linkedin Ads,Marketing - Digital,400.0,invoiced,HR,0.8999999999999999,Fair
TXN-00283,2024-08-02,Time Warner,Time Warner,Utilities - Internet,60.0,delivered,Operations,0.8999999999999999,Fair
TXN-00284,2025-02-10,Datadog,Datadog,Software - Monitoring,3000.0,pending,Finance,0.8999999999999999,Fair
TXN-00285,2024-02-19,Stripe,Stripe,Software - Payments,2500.0,pending,Marketing,0.8999999999999999,Fair
TXN-00286,2024-03-03,Lyft,Lyft,Travel - Ground,12.0,completed,Finance,0.8999999999999999,Fair
TXN-00287,2024-11-24,Uber,Uber,Travel - Ground,25.0,delivered,Operations,0.8999999999999999,Fair
TXN-00288,2025-03-17,United Airlines,United Airlines,Travel - Airfare,250.0,completed,Finance,0.8999999999999999,Fair
TXN-00289,2024-07-14,Dell,Dell,Hardware - Equipment,500.0,pending,Engineering,0.8999999999999999,Fair
TXN-00290,2024-10-28,PwC,Pwc,Professional Services,8000.0,completed,Finance,0.8999999999999999,Fair
TXN-00291,2025-03-05,Airbnb,Airbnb,Travel - Lodging,80.0,invoiced,Engineering,0.95,Good
TXN-00292,2024-04-18,FedEx,Fedex,Shipping & Logistics,500.0,pending,Marketing,0.95,Good
TXN-00293,2024-07-02,Microsoft Azure,Microsoft Azure,Software - Cloud,800.0,delivered,HR,0.95,Good
TXN-00294,2024-11-13,AWS,Aws,Software - Cloud,2341.0,pending,Operations,0.95,Good
TXN-00295,2024-11-26,Herman Miller,Herman Miller,Furniture - Fixed Asset,1200.0,completed,Operations,0.95,Good
TXN-00296,2025-03-15,Xero,Xero,Accounting Software,400.0,pending,Marketing,0.8999999999999999,Fair
TXN-00297,2024-06-05,Salesforce,Salesforce,Software - SaaS,300.0,pending,Marketing,0.8999999999999999,Fair
TXN-00298,2024-04-29,Dell,Dell,Hardware - Equipment,500.0,delivered,Marketing,0.95,Good
TXN-00299,2024-12-31,Accenture,Accenture,Professional Services,7000.0,paid,Finance,0.9299999999999999,Good
TXN-00300,2024-06-14,Grubhub,Grubhub,Meals & Entertainment,100.0,pending,HR,0.95,Good
TXN-00301,2024-02-17,QuickBooks,Quickbooks,Accounting Software,600.0,pending,Sales,0.8799999999999999,Fair
TXN-00302,2024-02-06,PwC,Pwc,Professional Services,8000.0,completed,Engineering,0.8999999999999999,Fair
TXN-00303,2025-01-29,Hilton Hotels,Hilton Hotels,Travel - Lodging,220.0,pending,HR,0.8999999999999999,Fair
TXN-00304,2025-03-31,Office Depot,Office Depot,Office Supplies,200.0,completed,Marketing,0.8799999999999999,Fair
TXN-00305,2024-06-14,Lenovo,Lenovo,Hardware - Equipment,1000.0,delivered,Operations,0.95,Good
TXN-00306,2024-09-06,American Airlines,American Airlines,Travel - Airfare,950.0,pending,Sales,0.8999999999999999,Fair
TXN-00307,2024-03-06,LinkedIn Ads,Linkedin Ads,Marketing - Digital,5000.0,invoiced,Finance,0.8999999999999999,Fair
TXN-00308,2024-07-21,Twilio,Twilio,Software - Communications,50.0,pending,Operations,0.8999999999999999,Fair
TXN-00309,2025-01-05,Amazon,Amazon,Hardware - Equipment,599.0,paid,Marketing,0.8999999999999999,Fair
TXN-00310,2024-01-24,DHL,Dhl,Shipping & Logistics,30.0,delivered,HR,0.95,Good
TXN-00311,2024-07-23,Apple Inc,Apple Inc,Hardware - Equipment,199.0,invoiced,HR,0.8999999999999999,Fair
TXN-00312,2024-03-06,Zoom,Zoom,Software - SaaS,100.0,paid,Engineering,0.8999999999999999,Fair
TXN-00313,2025-01-16,Accenture,Accenture,Professional Services,3000.0,delivered,Operations,0.8799999999999999,Fair
TXN-00314,2024-03-17,UberEats,Ubereats,Meals & Entertainment,185.0,completed,Sales,0.8999999999999999,Fair
TXN-00315,2024-01-08,Zoom,Zoom,Software - SaaS,200.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-00316,2025-03-14,American Airlines,American Airlines,Travel - Airfare,950.0,invoiced,Sales,0.8999999999999999,Fair
TXN-00317,2025-02-18,UberEats,Ubereats,Meals & Entertainment,20.0,pending,Engineering,0.8999999999999999,Fair
TXN-00318,2024-12-19,AWS,Aws,Software - Cloud,500.0,paid,Marketing,0.95,Good
TXN-00319,2024-06-05,Accenture,Accenture,Professional Services,15000.0,delivered,HR,0.8999999999999999,Fair
TXN-00320,2024-11-13,DHL,Dhl,Shipping & Logistics,30.0,completed,Marketing,0.95,Good
TXN-00321,2024-01-18,Delta Airlines,Delta Airlines,Travel - Airfare,280.0,invoiced,HR,0.95,Good
TXN-00322,2024-02-21,Accenture,Accenture,Professional Services,15000.0,invoiced,Engineering,0.95,Good
TXN-00323,2024-01-12,Restaurants.com,Restaurants.Com,Meals & Entertainment,300.0,completed,Engineering,0.8999999999999999,Fair
TXN-00324,2024-10-07,Airbnb,Airbnb,Travel - Lodging,150.0,pending,Operations,0.8999999999999999,Fair
TXN-00325,2024-05-12,IKEA,Ikea,Furniture - Fixed Asset,1200.0,delivered,Operations,0.8999999999999999,Fair
TXN-00326,2024-02-10,AT&T,At&T,Utilities - Telecom,80.0,invoiced,Marketing,0.8999999999999999,Fair
TXN-00327,2025-03-13,Steelcase,Steelcase,Furniture - Fixed Asset,2500.0,completed,Finance,0.95,Good
TXN-00328,2025-02-11,Restaurants.com,Restaurants.Com,Meals & Entertainment,300.0,paid,Finance,0.8999999999999999,Fair
TXN-00329,2024-03-12,UberEats,Ubereats,Meals & Entertainment,185.0,delivered,Operations,0.95,Good
TXN-00330,2024-08-11,Delta Airlines,Delta Airlines,Travel - Airfare,280.0,paid,Finance,0.95,Good
TXN-00331,2024-02-15,LawDepot,Lawdepot,Legal Services,1000.0,paid,Sales,0.95,Good
TXN-00332,2024-11-15,GitHub,Github,Software - Development,21.0,delivered,HR,0.8999999999999999,Fair
TXN-00333,2024-12-24,Southwest Airlines,Southwest Airlines,Travel - Airfare,1000.0,completed,Finance,0.95,Good
TXN-00334,2024-07-24,Time Warner,Time Warner,Utilities - Internet,100.0,delivered,Operations,0.8999999999999999,Fair
TXN-00335,2024-01-31,Xero,Xero,Accounting Software,400.0,pending,HR,0.8999999999999999,Fair
TXN-00336,2024-02-08,Restaurants.com,Restaurants.Com,Meals & Entertainment,300.0,paid,Engineering,0.95,Good
TXN-00337,2024-03-13,Zoom,Zoom,Software - SaaS,299.0,pending,Engineering,0.8999999999999999,Fair
TXN-00338,2024-07-21,United Airlines,United Airlines,Travel - Airfare,450.0,invoiced,Operations,0.8799999999999999,Fair
TXN-00339,2024-07-24,DHL,Dhl,Shipping & Logistics,150.0,pending,Engineering,0.8999999999999999,Fair
TXN-00340,2024-01-25,LinkedIn Ads,Linkedin Ads,Marketing - Digital,2500.0,pending,Engineering,0.95,Good
TXN-00341,2024-06-26,Verizon,Verizon,Utilities - Telecom,100.0,invoiced,Operations,0.8999999999999999,Fair
TXN-00342,2024-01-07,McKinsey,Mckinsey,Professional Services,15000.0,pending,Operations,0.8799999999999999,Fair
TXN-00343,2025-01-17,Chipotle,Chipotle,Meals & Entertainment,10.0,paid,Marketing,0.95,Good
TXN-00344,2024-09-22,Southwest Airlines,Southwest Airlines,Travel - Airfare,1000.0,delivered,Sales,0.95,Good
TXN-00345,2024-01-29,Steelcase,Steelcase,Furniture - Fixed Asset,1000.0,invoiced,Finance,0.8999999999999999,Fair
TXN-00346,2024-11-26,Delta Airlines,Delta Airlines,Travel - Airfare,900.0,paid,HR,0.8999999999999999,Fair
TXN-00347,2025-01-03,Amazon Business,Amazon Business,Office Supplies,100.0,pending,Operations,0.8999999999999999,Fair
TXN-00348,2024-01-29,GitHub Inc,Github Inc,Software - Development,231.0,pending,Marketing,0.8999999999999999,Fair
TXN-00349,2024-10-25,Lenovo,Lenovo,Hardware - Equipment,400.0,completed,Sales,0.8999999999999999,Fair
TXN-00350,2024-07-16,Delta Airlines,Delta Airlines,Travel - Airfare,280.0,delivered,Sales,0.8799999999999999,Fair
TXN-00351,2024-12-15,GitHub,Github,Software - Development,21.0,pending,Operations,0.8799999999999999,Fair
TXN-00352,2025-02-18,AT&T,At&T,Utilities - Telecom,150.0,delivered,Operations,0.95,Good
TXN-00353,2025-02-01,Google Cloud,Google Cloud,Software - Cloud,400.0,delivered,Engineering,0.95,Good
TXN-00354,2024-04-04,AWS,Aws,Software - Cloud,5000.0,pending,Finance,0.8799999999999999,Fair
TXN-00355,2024-07-06,Amazon,Amazon,Hardware - Equipment,599.0,completed,Engineering,0.8999999999999999,Fair
TXN-00356,2025-01-20,Xero Inc,Xero Inc,Accounting Software,200.0,pending,Marketing,0.95,Good
TXN-00357,2025-03-13,Deloitte,Deloitte,Professional Services,10000.0,invoiced,Marketing,0.95,Good
TXN-00358,2025-02-13,Starbucks,Starbucks,Meals & Entertainment,15.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-00359,2024-08-19,Staples,Staples,Office Supplies,150.0,completed,Operations,0.8799999999999999,Fair
TXN-00360,2024-12-26,FedEx,Fedex,Shipping & Logistics,20.0,pending,Engineering,0.8999999999999999,Fair
TXN-00361,2024-06-12,Stripe,Stripe,Software - Payments,2500.0,paid,Engineering,0.8799999999999999,Fair
TXN-00362,2024-04-18,Salesforce,Salesforce,Software - SaaS,300.0,invoiced,Finance,0.8999999999999999,Fair
TXN-00363,2024-07-06,Twilio,Twilio,Software - Communications,50.0,invoiced,Sales,0.8799999999999999,Fair
TXN-00364,2024-10-21,Microsoft Azure,Microsoft Azure,Software - Cloud,3000.0,pending,Operations,0.8999999999999999,Fair
TXN-00365,2025-01-04,Chipotle,Chipotle,Meals & Entertainment,15.0,invoiced,Marketing,0.95,Good
TXN-00366,2024-11-22,UPS,Ups,Shipping & Logistics,350.0,invoiced,HR,0.95,Good
TXN-00367,2024-02-16,Airbnb,Airbnb,Travel - Lodging,600.0,paid,Marketing,0.8999999999999999,Fair
TXN-00368,2024-10-31,Amazon Business,Amazon Business,Office Supplies,500.0,invoiced,Marketing,0.95,Good
TXN-00369,2024-05-04,Google Ads,Google Ads,Marketing - Digital,1000.0,delivered,Sales,0.8999999999999999,Fair
TXN-00370,2024-07-05,Facebook Ads,Facebook Ads,Marketing - Digital,800.0,delivered,Marketing,0.95,Good
TXN-00371,2024-11-17,Uber,Uber,Travel - Ground,120.0,invoiced,Sales,0.95,Good
TXN-00372,2024-06-26,Accenture,Accenture,Professional Services,15000.0,pending,Operations,0.8999999999999999,Fair
TXN-00373,2024-07-25,HubSpot,Hubspot,Marketing - Software,200.0,completed,HR,0.8999999999999999,Fair
TXN-00374,2024-12-19,Amazon Business,Amazon Business,Office Supplies,100.0,pending,Finance,0.95,Good
TXN-00375,2024-03-14,LawDepot,Lawdepot,Legal Services,500.0,paid,Sales,0.8999999999999999,Fair
TXN-00376,2024-12-24,Xero Inc,Xero Inc,Accounting Software,99.0,delivered,Sales,0.95,Good
TXN-00377,2024-09-20,Lenovo,Lenovo,Hardware - Equipment,1000.0,completed,Operations,0.8999999999999999,Fair
TXN-00378,2024-05-14,Microsoft Azure,Microsoft Azure,Software - Cloud,300.0,invoiced,Finance,0.8799999999999999,Fair
TXN-00379,2025-02-06,PwC,Pwc,Professional Services,20000.0,delivered,Operations,0.8999999999999999,Fair
TXN-00380,2024-06-21,DELOITTE,Deloitte,Professional Services,50000.0,delivered,Marketing,0.8999999999999999,Fair
TXN-00381,2024-07-19,Amazon,Amazon,Hardware - Equipment,99.0,paid,Marketing,0.8999999999999999,Fair
TXN-00382,2025-01-23,UPS,Ups,Shipping & Logistics,25.0,invoiced,Sales,0.8999999999999999,Fair
TXN-00383,2025-03-12,McKinsey,Mckinsey,Professional Services,6000.0,invoiced,Engineering,0.95,Good
TXN-00384,2024-12-20,IKEA,Ikea,Furniture - Fixed Asset,300.0,paid,Engineering,0.8999999999999999,Fair
TXN-00385,2024-05-30,Grubhub,Grubhub,Meals & Entertainment,25.0,delivered,Finance,0.8999999999999999,Fair
TXN-00386,2024-04-13,Southwest Airlines,Southwest Airlines,Travel - Airfare,1000.0,pending,Finance,0.8999999999999999,Fair
TXN-00387,2024-01-05,Lyft,Lyft,Travel - Ground,22.0,pending,Operations,0.95,Good
TXN-00388,2025-02-10,Comcast,Comcast,Utilities - Internet,200.0,pending,Engineering,0.8999999999999999,Fair
TXN-00389,2024-04-11,UPS,Ups,Shipping & Logistics,350.0,delivered,Operations,0.95,Good
TXN-00390,2024-04-29,QuickBooks,Quickbooks,Accounting Software,600.0,delivered,Operations,0.8799999999999999,Fair
TXN-00391,2024-02-14,AWS,Aws,Software - Cloud,2341.0,paid,Marketing,0.8999999999999999,Fair
TXN-00392,2024-08-08,Microsoft Azure,Microsoft Azure,Software - Cloud,800.0,completed,HR,0.8999999999999999,Fair
TXN-00393,2024-10-22,Comcast,Comcast,Utilities - Internet,120.0,pending,Finance,0.8999999999999999,Fair
TXN-00394,2025-01-06,Amazon Business,Amazon Business,Office Supplies,100.0,paid,Engineering,0.95,Good
TXN-00395,2024-12-01,Southwest Airlines,Southwest Airlines,Travel - Airfare,150.0,invoiced,Finance,0.8999999999999999,Fair
TXN-00396,2024-09-04,Time Warner,Time Warner,Utilities - Internet,100.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-00397,2024-03-13,LinkedIn Ads,Linkedin Ads,Marketing - Digital,5000.0,invoiced,Sales,0.8999999999999999,Fair
TXN-00398,2024-05-03,Steelcase,Steelcase,Furniture - Fixed Asset,1800.0,invoiced,Finance,0.8999999999999999,Fair
TXN-00399,2024-10-24,UPS,Ups,Shipping & Logistics,50.0,pending,Engineering,0.95,Good
TXN-00400,2024-06-08,Apple,Apple,Hardware - Equipment,1999.0,completed,Engineering,0.8999999999999999,Fair
TXN-00401,2024-12-24,LinkedIn Ads,Linkedin Ads,Marketing - Digital,2500.0,delivered,HR,0.8999999999999999,Fair
TXN-00402,2024-02-20,Chipotle,Chipotle,Meals & Entertainment,20.0,invoiced,Sales,0.8999999999999999,Fair
TXN-00403,2025-01-18,Office Depot,Office Depot,Office Supplies,350.0,completed,HR,0.8999999999999999,Fair
TXN-00404,2024-03-29,Facebook Ads,Facebook Ads,Marketing - Digital,4000.0,delivered,HR,0.8999999999999999,Fair
TXN-00405,2024-04-05,Best Buy,Best Buy,Hardware - Equipment,500.0,pending,Marketing,0.8999999999999999,Fair
TXN-00406,2024-06-23,UberEats,Ubereats,Meals & Entertainment,100.0,completed,HR,0.8999999999999999,Fair
TXN-00407,2024-06-21,Uber,Uber,Travel - Ground,45.0,completed,Sales,0.95,Good
TXN-00408,2024-02-08,Delta Airlines,Delta Airlines,Travel - Airfare,280.0,delivered,Engineering,0.8999999999999999,Fair
TXN-00409,2024-02-28,hubspot,Hubspot,Marketing - Software,50.0,invoiced,Finance,0.95,Good
TXN-00410,2024-08-31,Lenovo,Lenovo,Hardware - Equipment,1000.0,completed,Operations,0.8999999999999999,Fair
TXN-00411,2024-12-16,LawDepot,Lawdepot,Legal Services,200.0,completed,Finance,0.8799999999999999,Fair
TXN-00412,2025-03-19,American Airlines,American Airlines,Travel - Airfare,1500.0,delivered,Finance,0.95,Good
TXN-00413,2024-08-19,Datadog,Datadog,Software - Monitoring,1500.0,completed,Operations,0.95,Good
TXN-00414,2024-01-08,PwC,Pwc,Professional Services,40000.0,completed,Marketing,0.8999999999999999,Fair
TXN-00415,2024-05-03,UberEats,Ubereats,Meals & Entertainment,100.0,delivered,Operations,0.8999999999999999,Fair
TXN-00416,2024-10-06,Microsoft Azure,Microsoft Azure,Software - Cloud,1500.0,paid,HR,0.95,Good
TXN-00417,2024-09-18,Lyft,Lyft,Travel - Ground,60.0,completed,Finance,0.8999999999999999,Fair
TXN-00418,2024-10-11,Best Buy,Best Buy,Hardware - Equipment,100.0,completed,Sales,0.8799999999999999,Fair
TXN-00419,2024-06-23,OFFICE DEPOT,Office Depot,Office Supplies,200.0,delivered,Sales,0.8999999999999999,Fair
TXN-00420,2025-03-01,Datadog,Datadog,Software - Monitoring,800.0,completed,Finance,0.95,Good
TXN-00421,2024-07-03,IKEA,Ikea,Furniture - Fixed Asset,600.0,completed,Sales,0.8999999999999999,Fair
TXN-00422,2024-12-20,HubSpot,Hubspot,Marketing - Software,500.0,pending,Marketing,0.8999999999999999,Fair
TXN-00423,2024-12-14,Stripe,Stripe,Software - Payments,1250.0,pending,HR,0.95,Good
TXN-00424,2024-03-30,Slack,Slack,Software - SaaS,299.0,invoiced,Marketing,0.8999999999999999,Fair
TXN-00425,2025-03-13,Google Ads,Google Ads,Marketing - Digital,1000.0,completed,Operations,0.8999999999999999,Fair
TXN-00426,2024-02-07,FedEx,Fedex,Shipping & Logistics,20.0,paid,Operations,0.95,Good
TXN-00427,2024-04-30,FedEx,Fedex,Shipping & Logistics,500.0,pending,Marketing,0.95,Good
TXN-00428,2025-01-15,PwC Inc,Pwc Inc,Professional Services,20000.0,pending,Finance,0.8999999999999999,Fair
TXN-00429,2024-06-23,Lenovo,Lenovo,Hardware - Equipment,400.0,paid,Operations,0.8999999999999999,Fair
TXN-00430,2024-01-24,Best Buy,Best Buy,Hardware - Equipment,100.0,paid,Engineering,0.8999999999999999,Fair
TXN-00431,2025-01-18,Accenture,Accenture,Professional Services,7000.0,invoiced,Marketing,0.95,Good
TXN-00432,2024-03-26,Salesforce,Salesforce,Software - SaaS,2500.0,completed,Finance,0.8799999999999999,Fair
TXN-00433,2024-04-09,United Airlines,United Airlines,Travel - Airfare,2500.0,pending,Sales,0.95,Good
TXN-00434,2024-01-08,Google Cloud,Google Cloud,Software - Cloud,950.0,invoiced,Marketing,0.8999999999999999,Fair
TXN-00435,2024-11-22,Slack,Slack,Software - SaaS,125.0,paid,Operations,0.95,Good
